"market_id","created_at","actual_delivery_time","store_id","store_primary_category","order_protocol","total_items","subtotal","num_distinct_items","min_item_price","max_item_price","total_onshift_dashers","total_busy_dashers","total_outstanding_orders","estimated_order_place_duration","estimated_store_to_consumer_driving_duration"
"4",2015-01-28 03:03:27,2015-01-28 03:56:04,"5208","indian","3",2,1525,2,600,925,60,60,87,251,607
"4",2015-02-06 20:24:05,2015-02-06 20:55:19,"5208","indian","5",2,1500,2,575,925,41,41,55,251,332
"2",2015-02-09 02:01:56,2015-02-09 02:44:44,"5208","vietnamese","3",1,895,1,895,895,57,55,88,251,613
"4",2015-01-27 01:34:37,2015-01-27 02:14:39,"5208","indian","3",2,1525,2,500,925,40,59,47,251,509
"4",2015-01-23 21:07:47,2015-01-23 21:43:33,"5208","indian","3",3,4066,1,1344,1347,27,16,31,251,498
"4",2015-02-05 01:47:56,2015-02-05 03:03:04,"5208","indian","5",2,1850,1,925,925,47,45,75,251,752
"4",2015-02-12 22:20:16,2015-02-12 22:51:14,"5208","indian","5",3,2300,3,300,1075,24,8,11,251,490
"4",2015-01-25 03:19:04,2015-01-25 04:27:11,"5208","indian","3",3,3350,2,850,1250,53,72,102,251,683
"4",2015-02-06 03:29:00,2015-02-06 04:16:46,"5208","indian","5",1,1250,1,1250,1250,70,48,82,251,586
"4",2015-02-04 05:23:54,2015-02-04 06:08:14,"5208","indian","3",1,925,1,925,925,8,9,14,251,270
"4",2015-02-02 00:49:57,2015-02-02 01:19:44,"5208","indian","3",3,3125,3,925,1250,31,20,21,251,647
"4",2015-02-15 04:15:44,2015-02-15 05:16:33,"5208","indian","5",4,2575,3,300,950,53,53,89,251,755
"4",2015-02-07 01:09:47,2015-02-07 01:56:50,"5208","indian","5",3,2050,3,500,950,41,41,68,251,1083
"4",2015-02-08 03:14:10,2015-02-08 03:56:23,"5208","indian","5",3,2450,2,600,925,73,61,107,251,641
"4",2015-02-01 22:52:11,2015-02-01 23:26:07,"5208","indian","3",4,2995,4,575,925,15,16,17,251,437
"4",2015-01-29 02:00:54,2015-01-29 02:42:57,"5208","indian","3",2,1925,2,925,1000,64,48,74,251,NA
"1",2015-02-06 02:54:01,2015-02-06 03:28:25,"3310","thai","5",3,3595,3,1050,1495,67,63,62,251,353
"1",2015-02-01 22:35:20,2015-02-01 23:09:40,"3310","thai","5",4,4535,4,995,1295,26,20,18,251,932
"1",2015-02-10 03:04:47,2015-02-10 03:43:48,"3310","thai","5",1,1295,1,1295,1295,52,51,49,251,510
"1",2015-02-18 03:17:29,2015-02-18 03:53:00,"3310","thai","5",2,1800,2,750,1050,54,54,62,251,354
"1",2015-01-27 04:41:08,2015-01-27 05:06:07,"3310","thai","5",2,2245,2,1050,1195,13,15,15,251,356
"1",2015-01-25 01:37:07,2015-01-25 02:26:11,"3310","thai","5",5,4165,5,175,1095,46,48,56,251,871
"1",2015-01-25 02:41:00,2015-01-25 03:21:10,"3310","thai","5",4,3050,4,200,1050,71,72,96,251,788
"1",2015-02-05 03:28:58,2015-02-05 04:17:46,"3310","thai","5",6,3265,4,175,1050,42,43,61,251,411
"1",2015-02-05 01:53:30,2015-02-05 02:33:21,"3310","thai","5",1,1050,1,1050,1050,41,42,66,251,1055
"1",2015-02-15 21:02:23,2015-02-15 21:41:50,"3310","thai","5",1,1050,1,1050,1050,25,23,23,251,871
"1",2015-02-16 02:09:11,2015-02-16 03:10:19,"3310","thai","5",3,2275,3,175,1050,72,68,96,251,433
"1",2015-01-31 01:43:49,2015-01-31 02:09:47,"3310","thai","5",5,5040,5,750,1050,51,50,56,251,298
"1",2015-01-25 22:28:39,2015-01-25 22:55:53,"3310","thai","5",2,1225,2,175,1050,28,29,32,251,271
"1",2015-02-17 22:15:24,2015-02-17 22:58:49,"3310","thai","5",1,1197,1,1082,1196,20,24,23,251,544
"1",2015-02-08 03:43:41,2015-02-08 04:14:56,"3310","thai","5",5,3570,5,175,1195,61,61,73,251,919
"3",2015-02-05 03:19:46,2015-02-05 05:22:03,"3310","pizza","3",1,1050,1,1050,1050,39,43,70,251,872
"1",2015-01-22 03:39:35,2015-01-22 04:05:19,"3310","thai","5",3,3230,3,995,1050,51,43,45,251,292
"1",2015-01-27 04:43:55,2015-01-27 05:02:57,"3310","thai","5",2,2145,2,895,1050,13,15,15,251,179
"1",2015-02-14 23:33:30,2015-02-14 23:58:11,"3310","thai","5",6,4477,4,267,1222,24,17,33,251,234
"1",2015-01-27 20:07:54,2015-01-27 20:35:30,"3310","thai","5",2,1745,2,795,950,26,26,30,251,95
"1",2015-01-28 03:46:24,2015-01-28 04:10:28,"3310","thai","5",2,1800,2,750,1050,39,34,36,251,445
"1",2015-02-04 03:51:44,2015-02-04 04:16:05,"3310","thai","5",2,1360,2,175,1050,46,30,31,251,529
"1",2015-01-31 02:17:35,2015-01-31 02:55:11,"3310","thai","5",4,3025,4,175,1050,57,60,69,251,229
"1",2015-02-11 22:02:26,2015-02-11 22:31:58,"3310","thai","5",1,1050,1,950,950,19,14,15,251,354
"6",2015-01-31 21:40:36,2015-01-31 21:56:11,"3310",NA,"2",1,1050,1,1050,1050,24,24,24,251,210
"1",2015-02-13 01:58:20,2015-02-13 02:56:12,"3310","thai","5",6,5845,5,750,1350,52,50,71,251,658
"1",2015-02-17 03:15:45,2015-02-17 03:43:27,"3310","thai","5",3,2000,3,200,1050,48,38,49,251,392
"1",2015-02-04 21:19:46,2015-02-04 22:08:45,"3310","thai","5",3,2150,3,250,950,26,24,23,251,769
"5",2015-02-07 02:03:03,2015-02-07 03:09:03,"5221","vietnamese","1",4,3044,4,425,899,24,13,25,446,804
"5",2015-02-09 22:31:31,2015-02-09 23:01:44,"5221","vietnamese","1",2,1700,2,725,975,10,7,7,446,558
"5",2015-02-11 21:45:59,2015-02-11 22:20:19,"5221","vietnamese","1",3,2874,3,725,875,15,11,10,446,688
"5",2015-02-09 02:03:27,2015-02-09 02:49:31,"5221","vietnamese","1",1,889,1,839,839,21,14,24,446,600
"5",2015-01-26 01:48:24,2015-01-26 03:06:24,"5221","vietnamese","1",2,2145,2,499,941,13,29,16,446,586
"5",2015-02-09 05:05:13,2015-02-09 05:33:11,"5221","vietnamese","1",2,1684,2,749,839,12,13,16,446,395
"5",2015-02-08 02:42:21,2015-02-08 03:22:06,"5221","vietnamese","1",3,1668,3,425,649,26,18,30,446,716
"5",2015-02-02 02:07:12,2015-02-02 03:20:27,"5221","vietnamese","1",2,1974,2,775,1199,19,19,25,446,694
"1",2015-01-22 05:30:11,2015-01-22 05:58:30,"5221","seafood","4",4,3242,2,789,825,12,3,3,446,424
"5",2015-01-24 01:28:13,2015-01-24 02:13:43,"5221","vietnamese","1",4,3172,4,749,839,17,5,9,446,297
"5",2015-02-09 03:34:32,2015-02-09 04:10:30,"5221","vietnamese","1",1,839,1,789,789,22,22,37,446,256
"5",2015-02-04 20:48:19,2015-02-04 21:19:18,"5221","vietnamese","1",3,2667,1,789,789,16,16,22,446,655
"5",2015-02-09 04:51:34,2015-02-09 05:38:44,"5221","vietnamese","1",1,899,1,649,649,21,18,20,446,585
"5",2015-02-02 22:43:55,2015-02-02 23:41:19,"5221","vietnamese","1",2,1394,2,445,649,10,9,7,446,547
"5",2015-02-13 00:38:09,2015-02-13 01:06:36,"5221","vietnamese","1",2,1674,2,725,849,15,8,8,446,746
"5",2015-02-17 01:31:22,2015-02-17 02:06:04,"5221","vietnamese","1",3,1963,3,425,839,13,12,11,446,605
"5",2015-02-07 18:19:26,2015-02-07 18:55:56,"5221","vietnamese","1",1,975,1,975,975,4,3,2,446,768
"5",2015-01-27 02:42:51,2015-01-27 03:26:39,"5221",NA,NA,3,2270,3,465,890,19,36,27,446,709
"5",2015-02-09 01:21:55,2015-02-09 02:11:59,"5221","vietnamese","1",2,1778,1,789,789,19,17,22,446,398
"5",2015-02-07 19:34:15,2015-02-07 19:57:39,"5221","vietnamese","1",2,1928,2,839,1039,16,11,10,446,539
"5",2015-02-16 23:00:53,2015-02-16 23:26:42,"5221","vietnamese","1",3,3098,3,725,1399,8,4,4,446,559
"5",2015-02-05 18:08:57,2015-02-05 18:31:44,"5221","vietnamese","1",2,1813,2,725,839,11,3,3,446,505
"5",2015-01-24 05:09:12,2015-01-24 06:00:52,"5221","vietnamese","1",2,1275,2,425,775,23,28,32,446,596
"5",2015-02-14 06:40:38,2015-02-14 07:17:32,"5221","vietnamese","1",1,635,1,559,559,8,6,5,446,521
"5",2015-01-23 05:26:43,2015-01-23 05:54:28,"5221","vietnamese","1",1,799,1,799,799,12,4,4,446,485
"5",2015-02-14 05:33:34,2015-02-14 06:40:13,"5221","vietnamese","1",5,3837,5,399,975,20,20,23,446,715
"5",2015-02-07 06:36:49,2015-02-07 07:02:29,"5221","vietnamese","1",1,1199,1,1199,1199,6,8,4,446,327
"5",2015-02-13 01:54:25,2015-02-13 02:45:10,"5221","vietnamese","1",3,1849,3,375,799,21,18,22,446,366
"5",2015-02-13 19:19:28,2015-02-13 20:05:02,"5221","vietnamese","1",1,1188,1,1039,1039,23,21,22,446,840
"5",2015-02-03 03:54:55,2015-02-03 04:33:23,"5221","vietnamese","1",2,2313,2,775,839,28,25,24,446,276
"5",2015-02-13 18:18:36,2015-02-13 19:12:09,"5221","vietnamese","1",7,4847,7,299,1199,6,4,2,446,798
"5",2015-02-03 20:34:29,2015-02-03 21:09:17,"5221","vietnamese","1",4,2297,4,0,849,23,9,8,446,547
"5",2015-01-29 05:44:19,2015-01-29 06:09:50,"5221","vietnamese","1",2,2524,2,825,1399,4,3,5,446,280
"5",2015-02-16 04:24:16,2015-02-16 05:15:39,"5221","vietnamese","1",1,889,1,839,839,24,24,36,446,762
"5",2015-02-10 05:17:17,2015-02-10 05:59:48,"5221","vietnamese","1",3,2635,3,668,1034,27,13,24,446,662
"5",2015-02-07 02:38:12,2015-02-07 03:24:12,"5221","vietnamese","1",1,939,1,839,839,31,29,38,446,486
"5",2015-02-07 18:53:35,2015-02-07 19:18:57,"5221","vietnamese","4",2,1224,2,425,799,9,4,4,446,178
"5",2015-02-10 16:58:21,2015-02-10 17:28:41,"5221","vietnamese","4",1,850,1,850,850,2,2,2,446,417
"5",2015-02-03 05:54:31,2015-02-03 06:35:26,"5221","vietnamese","1",4,1224,2,275,350,11,12,9,446,578
"5",2015-01-24 03:50:52,2015-01-24 04:47:14,"5221","vietnamese","1",2,2098,2,799,1199,28,24,29,446,746
"5",2015-01-29 05:49:22,2015-01-29 06:21:01,"5221","vietnamese","1",2,1649,2,699,775,4,3,5,446,843
"5",2015-02-01 01:58:36,2015-02-01 02:51:00,"5221","vietnamese","1",5,2834,5,350,789,17,10,16,446,397
"5",2015-02-01 20:33:30,2015-02-01 21:15:46,"5221","vietnamese","1",1,914,1,789,789,19,14,17,446,840
"5",2015-01-29 02:00:52,2015-01-29 02:36:12,"5221","vietnamese","1",2,1638,2,749,839,17,8,14,446,NA
"5",2015-02-13 01:57:40,2015-02-13 02:50:04,"5221","vietnamese","1",2,1538,2,649,789,21,19,24,446,558
"5",2015-02-16 21:00:22,2015-02-16 21:35:18,"5221","vietnamese","1",2,1678,1,789,789,15,15,19,446,729
"5",2015-01-30 00:55:53,2015-01-30 01:29:03,"5221","vietnamese","1",1,964,1,789,789,15,7,9,446,691
"5",2015-02-05 05:53:44,2015-02-05 06:56:03,"5221","vietnamese","1",1,799,1,799,799,8,9,11,446,141
"5",2015-01-31 17:09:22,2015-01-31 17:35:15,"5221","vietnamese","1",1,975,1,975,975,1,1,1,446,250
"5",2015-02-04 23:19:36,2015-02-04 23:44:52,"5221","vietnamese","1",2,2203,1,1039,1039,4,4,4,446,264
"5",2015-02-02 22:38:20,2015-02-02 23:11:19,"5221","vietnamese","1",2,1498,1,649,649,9,6,7,446,398
"5",2015-02-09 18:58:19,2015-02-09 19:27:26,"5221","vietnamese","1",2,1713,2,725,839,10,5,8,446,699
"5",2015-02-05 03:06:18,2015-02-05 04:11:15,"5221","vietnamese","1",1,1025,1,775,775,29,28,35,446,659
"5",2015-02-03 04:25:19,2015-02-03 05:02:48,"5221","vietnamese","1",3,1673,3,399,725,23,22,16,446,458
"5",2015-02-03 18:14:07,2015-02-03 18:38:09,"5221","vietnamese","1",3,1373,3,199,775,7,3,3,446,405
"5",2015-02-01 20:37:30,2015-02-01 21:20:38,"5221","vietnamese","1",4,2758,4,425,1039,18,13,15,446,217
"5",2015-02-17 19:41:02,2015-02-17 20:12:02,"5221","vietnamese","1",2,1173,2,199,799,21,19,27,446,387
"5",2015-02-09 02:18:07,2015-02-09 03:07:42,"5221","vietnamese","1",6,4116,4,399,849,22,20,27,446,637
"5",2015-02-15 02:02:44,2015-02-15 02:52:34,"5221","vietnamese","1",4,2598,4,445,725,16,14,25,446,568
"5",2015-01-22 01:01:00,2015-01-22 01:53:28,"5221","vietnamese","1",3,2678,2,789,975,17,7,8,446,439
"2",2015-01-27 21:41:33,2015-01-27 22:02:59,"5208","dessert","1",1,925,1,925,925,24,16,17,251,460
"4",2015-02-03 00:52:47,2015-02-03 01:31:54,"5208","indian","3",8,6640,3,600,895,16,15,29,251,219
"4",2015-01-26 22:40:19,2015-01-26 23:01:26,"5208","indian","3",1,1250,1,1250,1250,10,27,3,251,820
"4",2015-01-22 03:59:06,2015-01-22 04:27:57,"5208","indian","3",3,2695,3,850,950,59,40,56,251,202
"4",2015-01-25 02:23:53,2015-01-25 03:09:39,"5208","indian","3",3,2300,2,600,600,60,79,99,251,668
"4",2015-02-06 05:14:12,2015-02-06 05:43:27,"5208","indian","5",2,2175,2,925,1250,16,8,8,251,606
"4",2015-01-28 01:35:19,2015-01-28 02:26:51,"5208","indian","3",1,1250,1,1250,1250,46,47,70,251,588
"4",2015-02-05 03:16:36,2015-02-05 04:30:11,"5208","indian","5",4,2825,4,475,925,52,53,105,251,511
"4",2015-02-07 03:23:34,2015-02-07 04:15:13,"5208","indian","5",2,1600,2,600,1000,80,82,136,251,518
"4",2015-01-31 05:26:51,2015-01-31 06:20:20,"5208","indian","3",3,2100,3,500,1000,21,21,30,251,387
"4",2015-02-14 04:40:27,2015-02-14 05:49:23,"5208","indian","5",3,2595,2,850,895,41,38,59,251,270
"4",2015-01-26 19:56:03,2015-01-26 20:49:35,"5208","indian","3",3,3350,2,1000,1250,33,54,43,251,702
"4",2015-01-28 03:53:11,2015-01-28 04:26:06,"5208","indian","3",4,3701,2,613,1288,55,42,56,251,690
"4",2015-01-24 03:12:10,2015-01-24 05:30:06,"5208","indian","3",6,4700,4,475,950,73,71,123,251,751
"4",2015-01-25 22:32:53,2015-01-25 22:55:31,"5208","indian","3",2,1895,2,895,1000,32,49,26,251,150
"4",2015-01-31 04:00:16,2015-01-31 05:25:31,"5208","indian","3",1,1250,1,1250,1250,59,56,116,251,791
"4",2015-02-14 22:35:34,2015-02-14 23:16:09,"5208","indian","5",3,2150,3,400,925,25,16,15,251,582
"4",2015-01-29 00:05:32,2015-01-29 00:34:41,"5208","indian","3",2,1425,2,500,925,18,8,9,251,462
"4",2015-01-26 20:24:38,2015-01-26 21:26:44,"5208","indian","3",3,1725,3,300,825,37,58,48,251,606
"2",2015-02-10 01:29:36,2015-02-10 01:52:33,"5208","fast","5",1,925,1,925,925,36,35,53,251,506
"4",2015-02-08 22:08:22,2015-02-08 22:44:51,"5208","indian","5",4,2450,3,500,850,34,20,21,251,265
"4",2015-02-05 20:06:02,2015-02-05 20:36:25,"5208","indian","5",1,1075,1,1075,1075,43,42,53,251,263
"4",2015-02-03 05:13:05,2015-02-03 05:40:54,"5208","indian","3",1,1000,1,1000,1000,14,14,14,251,572
"4",2015-01-24 05:18:40,2015-01-24 05:54:41,"5208","indian","3",2,1600,2,600,1000,21,21,29,251,481
"4",2015-02-16 01:13:26,2015-02-16 02:11:02,"5208","indian","5",2,2000,2,925,1075,48,45,68,251,947
"4",2015-02-16 20:47:39,2015-02-16 21:25:02,"5208","indian","5",1,925,1,925,925,36,29,34,251,520
"4",2015-02-09 01:52:36,2015-02-09 02:26:44,"5208","indian","5",3,2350,2,500,925,55,47,89,251,254
"4",2015-01-27 20:01:50,2015-01-27 20:52:44,"5208","indian","3",2,1550,2,300,1250,37,36,49,251,815
"4",2015-02-01 03:00:29,2015-02-01 04:16:00,"5208","indian","3",3,2550,3,600,1000,67,65,121,251,762
"4",2015-02-07 03:01:04,2015-02-07 04:06:35,"5208","indian","5",4,3050,3,600,925,82,82,153,251,598
"4",2015-01-27 21:00:25,2015-01-27 21:30:20,"5208","indian","3",3,2300,2,600,850,42,30,30,251,836
"4",2015-01-25 04:11:42,2015-01-25 05:00:31,"5208","indian","3",3,2850,3,500,1250,38,61,73,251,213
"4",2015-02-18 04:02:07,2015-02-18 04:32:20,"5208","indian","5",3,2420,3,600,925,45,30,35,251,457
"4",2015-02-15 02:55:23,2015-02-15 03:43:10,"5208","indian","5",1,895,1,895,895,70,68,127,251,352
"6",2015-02-03 19:19:23,2015-02-03 20:10:18,"3325","salad","2",7,5900,7,800,900,NA,NA,NA,251,222
"6",2015-02-03 19:00:27,2015-02-03 19:32:43,"3325","salad","2",2,1800,2,900,900,NA,NA,NA,251,685
"2",2015-02-07 03:30:26,2015-02-07 04:19:52,"5277","chinese","1",5,4595,5,249,1099,144,138,226,446,524
"2",2015-02-01 01:35:31,2015-02-01 02:07:33,"5277","chinese","1",2,1848,2,549,1299,94,96,124,0,375
"2",2015-01-30 00:45:06,2015-01-30 01:10:07,"5277","chinese","1",4,4795,4,999,1499,44,41,46,446,206
"2",2015-02-06 20:42:39,2015-02-06 21:02:41,"5277","chinese","1",3,3597,3,999,1499,60,73,92,446,401
"2",2015-01-25 02:22:50,2015-01-25 03:24:52,"5277","chinese","1",4,4645,4,1099,1199,109,114,158,446,945
"2",2015-02-12 20:23:00,2015-02-12 21:23:25,"5277","chinese","1",4,3496,4,199,1299,64,62,83,446,559
"2",2015-02-08 03:33:17,2015-02-08 04:32:25,"5277","chinese","1",3,3346,3,1049,1199,132,125,185,446,483
"2",2015-02-09 03:08:55,2015-02-09 03:53:53,"5277","chinese","1",4,4246,4,999,1099,128,124,199,446,883
"2",2015-01-24 03:24:41,2015-01-24 04:44:21,"5277","chinese","1",5,5894,5,1099,1299,130,136,254,446,909
"2",2015-01-26 00:11:12,2015-01-26 01:01:50,"5277","chinese","1",4,4846,4,1049,1499,60,78,81,446,770
"2",2015-01-28 03:04:19,2015-01-28 03:44:52,"5277","pizza","6",2,2347,2,1149,1198,96,84,121,446,586
"2",2015-02-14 20:28:10,2015-02-14 21:03:54,"5277","chinese","1",4,4496,4,1099,1199,70,61,67,446,203
"1",2015-02-10 20:39:24,2015-02-10 21:10:16,"5277","burger","1",2,2598,2,1099,1499,61,48,65,446,298
"2",2015-02-09 02:47:48,2015-02-09 03:27:22,"5277","chinese","1",1,999,1,999,999,133,111,190,446,761
"2",2015-02-01 00:38:19,2015-02-01 01:15:21,"5277","chinese","1",5,5681,5,1110,1362,63,61,59,446,809
"2",2015-02-04 01:31:23,2015-02-04 02:15:53,"5277","chinese","1",4,4196,4,999,1199,72,70,80,446,912
"2",2015-02-01 04:03:20,2015-02-01 05:14:32,"5277","chinese","1",5,5395,4,1049,1099,97,98,177,446,342
"2",2015-01-23 03:42:32,2015-01-23 04:36:13,"5277","chinese","1",1,1419,1,1045,1097,105,106,145,446,764
"2",2015-01-26 04:15:33,2015-01-26 05:05:22,"5277","chinese","1",3,3397,3,999,1299,44,63,49,446,505
"2",2015-02-01 02:02:42,2015-02-01 02:50:20,"5277","chinese","1",2,2498,2,1199,1299,102,102,145,446,387
"2",2015-02-15 02:45:51,2015-02-15 03:59:31,"5277","chinese","1",3,2297,3,249,1499,124,115,197,446,502
"2",2015-01-31 01:34:35,2015-01-31 02:12:40,"5277","chinese","1",5,5894,5,1099,1299,98,87,129,446,178
"2",2015-02-16 01:12:49,2015-02-16 01:53:39,"5277","chinese","1",4,4296,4,999,1199,99,94,129,446,362
"1",2015-01-22 01:51:19,2015-01-22 02:24:27,"3310","thai","5",5,4595,5,750,1050,33,33,46,251,272
"1",2015-02-08 02:20:20,2015-02-08 02:57:40,"3310","thai","5",4,5290,4,1050,1995,59,61,72,251,131
"1",2015-01-27 04:35:07,2015-01-27 05:03:36,"3310","thai","5",3,3140,3,995,1150,13,17,15,251,502
"1",2015-02-17 02:13:50,2015-02-17 02:50:07,"3310","thai","5",4,3945,4,795,1050,53,47,50,251,252
"1",2015-02-12 02:50:07,2015-02-12 03:15:57,"3310","thai","5",7,5790,6,175,1295,67,60,61,251,474
"1",2015-02-06 04:29:49,2015-02-06 05:22:45,"3310","thai","5",6,4595,6,200,1295,27,25,26,251,539
"1",2015-02-16 02:33:22,2015-02-16 03:52:41,"3310","thai","5",4,3370,4,175,1050,71,70,111,251,338
"6",2015-01-27 01:38:08,2015-01-27 02:32:48,"3310","fast","2",4,4180,4,895,1050,38,39,45,251,491
"1",2015-02-07 01:56:09,2015-02-07 02:24:22,"3310","thai","5",2,1300,2,250,1050,58,57,72,251,281
"1",2015-02-16 02:11:29,2015-02-16 02:58:08,"3310","thai","5",1,1050,1,1050,1050,72,66,98,251,399
"1",2015-01-27 20:51:01,2015-01-27 21:45:31,"3310","thai","5",2,1225,2,175,1050,23,25,33,251,186
"1",2015-01-30 03:34:29,2015-01-30 03:59:20,"3310","thai","5",3,2895,3,795,1050,49,50,60,251,182
"1",2015-02-09 01:50:30,2015-02-09 03:05:40,"3310","thai","5",6,5160,5,175,1350,47,48,74,251,544
"1",2015-02-02 03:02:46,2015-02-02 04:49:48,"3310","thai","5",5,3860,5,225,1295,43,44,96,251,809
"2",2015-01-22 20:48:29,2015-01-22 21:11:19,"3310","chinese","4",5,875,1,175,175,28,29,28,251,338
"1",2015-02-01 03:09:22,2015-02-01 03:33:00,"3310","thai","5",3,2895,3,795,1050,61,60,76,251,236
"1",2015-02-03 02:26:31,2015-02-03 03:50:11,"3310","thai","5",2,2000,2,950,1050,43,43,74,251,206
"1",2015-01-23 03:47:12,2015-01-23 04:20:41,"3310","thai","5",4,2690,4,250,1050,44,51,61,251,492
"1",2015-01-21 19:41:14,2015-01-21 20:16:07,"3310","sandwich","3",5,4695,5,795,950,20,21,32,251,227
"1",2015-01-25 04:49:58,2015-01-25 05:19:58,"3310","thai","5",5,5185,4,995,1150,36,34,33,251,502
"1",2015-01-24 02:03:25,2015-01-24 02:43:38,"3310","thai","5",4,4400,4,950,1350,69,69,77,251,457
"1",2015-02-06 21:19:16,2015-02-06 21:47:56,"3310","thai","5",6,4915,5,175,1050,24,28,34,251,220
"1",2015-02-04 04:38:56,2015-02-04 05:20:14,"3310","thai","5",4,1750,3,225,1050,19,27,29,251,437
"1",2015-01-28 20:51:24,2015-01-28 21:28:43,"3310","thai","5",1,950,1,950,950,33,27,29,251,619
"1",2015-02-07 03:32:21,2015-02-07 04:15:27,"3310","thai","5",3,3095,3,995,1050,66,68,96,251,354
"1",2015-02-16 02:01:52,2015-02-16 02:57:46,"3310","thai","5",5,4375,5,175,1050,68,64,87,251,813
"1",2015-01-22 04:07:57,2015-01-22 04:27:47,"3310","thai","5",2,2490,2,1050,1295,44,34,35,251,156
"1",2015-02-02 20:46:49,2015-02-02 22:00:55,"3310","thai","5",2,2000,2,950,1050,24,25,46,251,509
"1",2015-02-17 20:41:12,2015-02-17 21:29:47,"387","greek","3",4,976,2,229,259,25,24,25,251,566
"1",2015-01-26 02:04:23,2015-01-26 02:58:41,"387","greek","3",1,759,1,759,759,35,38,56,251,800
"1",2015-01-28 01:46:15,2015-01-28 02:51:33,"387","greek","3",5,2684,4,229,759,36,34,36,251,781
"1",2015-02-09 02:38:53,2015-02-09 03:30:09,"387","greek","1",3,2715,2,899,908,62,62,92,446,622
"1",2015-01-25 19:42:05,2015-01-25 20:22:44,"387","greek","3",4,2975,3,129,899,25,13,12,251,752
"1",2015-01-25 02:02:16,2015-01-25 02:33:37,"387","greek","3",1,958,1,899,899,63,62,80,251,289
"1",2015-01-25 01:13:08,2015-01-25 02:20:09,"387","greek","3",9,7801,5,229,2899,33,33,43,251,620
"1",2015-02-14 00:24:01,2015-02-14 01:21:00,"387","greek","3",3,2357,3,579,899,14,10,13,251,437
"1",2015-01-24 23:32:44,2015-01-25 00:16:08,"387","greek","3",2,1420,2,292,1058,19,22,29,251,592
"1",2015-01-29 20:41:24,2015-01-29 21:30:44,"387","greek","1",4,2425,4,229,759,25,27,31,446,781
"1",2015-01-28 02:16:57,2015-01-28 03:10:03,"387","greek","3",5,2855,5,199,899,44,46,63,251,995
"1",2015-01-27 00:24:44,2015-01-27 01:06:09,"387","greek","3",3,2257,3,459,899,20,19,19,251,746
"1",2015-01-25 21:13:22,2015-01-25 21:51:43,"387","greek","3",3,1976,3,259,899,31,18,18,251,248
"1",2015-02-11 02:34:37,2015-02-11 03:29:57,"387","greek","1",6,3214,4,199,999,55,54,59,446,728
"1",2015-02-14 20:13:30,2015-02-14 21:00:12,"387","greek","3",1,1098,1,899,899,24,24,34,251,802
"1",2015-01-28 22:53:00,2015-01-29 00:23:12,"387","greek","3",3,2247,3,729,759,11,11,11,251,800
"1",2015-01-23 02:04:42,2015-01-23 02:34:19,"387","greek","3",3,1627,3,129,899,65,56,56,251,622
"1",2015-01-25 22:08:18,2015-01-25 22:59:57,"387","greek","3",1,899,1,899,899,29,22,22,251,1024
"1",2015-01-27 00:11:00,2015-01-27 00:55:37,"387","greek","3",4,2425,4,229,759,16,14,15,251,781
"1",2015-01-29 00:13:28,2015-01-29 01:37:51,"387","greek","3",3,2882,3,519,1078,16,15,15,251,666
"1",2015-02-02 01:26:29,2015-02-02 02:42:35,"387","greek","1",5,2735,3,299,679,30,30,56,446,678
"5",2015-02-13 03:20:07,2015-02-13 04:09:25,"3174",NA,"1",2,1900,2,900,1000,44,42,72,446,382
"5",2015-01-31 18:05:38,2015-01-31 18:55:52,"3174",NA,"4",5,6475,4,995,1495,8,5,5,446,136
"5",2015-02-14 17:24:47,2015-02-14 18:05:45,"3174",NA,"1",3,2070,3,250,1195,4,3,3,446,683
"5",2015-02-02 18:53:08,2015-02-02 19:30:58,"3174",NA,"1",1,1295,1,1195,1195,12,6,5,446,551
"5",2015-01-28 19:11:11,2015-01-28 20:10:44,"3174",NA,"1",1,1095,1,995,995,10,8,10,446,551
"5",2015-01-30 17:09:47,2015-01-30 18:00:10,"3174","chinese","2",2,1870,2,275,1195,3,2,2,446,358
"5",2015-01-31 17:17:11,2015-01-31 18:09:59,"3174",NA,"4",4,3210,4,225,1395,6,4,5,446,912
"5",2015-01-22 17:11:34,2015-01-22 17:53:41,"3174",NA,"1",2,1950,2,599,1281,8,2,3,446,774
"2",2015-01-21 16:52:57,2015-01-21 17:49:52,"3174","seafood","1",4,3010,4,225,1195,2,0,0,446,568
"5",2015-02-14 18:44:19,2015-02-14 19:45:59,"3174",NA,"1",2,2490,2,995,1195,9,9,13,446,114
"5",2015-01-26 17:15:21,2015-01-26 17:41:08,"3174",NA,"1",3,1970,3,100,1195,1,17,1,446,358
"5",2015-01-27 17:22:00,2015-01-27 17:58:38,"3174",NA,"4",2,2290,2,1095,1195,3,0,0,446,214
"5",2015-02-12 19:56:35,2015-02-12 20:32:40,"3174",NA,"1",2,1195,2,200,995,27,23,26,446,493
"5",2015-01-24 19:49:47,2015-01-24 20:30:28,"3174",NA,"1",2,2590,2,1195,1395,16,23,13,446,753
